recording_index,recording_id,subject_id,gesture_id,class_id,trial_id,source_file,mat_file,native_time_points,frames_extracted
1011,S13_G06_T02,13,6,5,2,data_public\capgmyo_dba\dba-s13.zip,013-006-002.mat,1000,64
1012,S13_G06_T03,13,6,5,3,data_public\capgmyo_dba\dba-s13.zip,013-006-003.mat,1000,64
1013,S13_G06_T04,13,6,5,4,data_public\capgmyo_dba\dba-s13.zip,013-006-004.mat,1000,64
1014,S13_G06_T05,13,6,5,5,data_public\capgmyo_dba\dba-s13.zip,013-006-005.mat,1000,64
1015,S13_G06_T06,13,6,5,6,data_public\capgmyo_dba\dba-s13.zip,013-006-006.mat,1000,64
1016,S13_G06_T07,13,6,5,7,data_public\capgmyo_dba\dba-s13.zip,013-006-007.mat,1000,64
1017,S13_G06_T08,13,6,5,8,data_public\capgmyo_dba\dba-s13.zip,013-006-008.mat,1000,64
1018,S13_G06_T09,13,6,5,9,data_public\capgmyo_dba\dba-s13.zip,013-006-009.mat,1000,64
1019,S13_G06_T10,13,6,5,10,data_public\capgmyo_dba\dba-s13.zip,013-006-010.mat,1000,64
1020,S13_G07_T01,13,7,6,1,data_public\capgmyo_dba\dba-s13.zip,013-007-001.mat,1000,64
1021,S13_G07_T02,13,7,6,2,data_public\capgmyo_dba\dba-s13.zip,013-007-002.mat,1000,64
1022,S13_G07_T03,13,7,6,3,data_public\capgmyo_dba\dba-s13.zip,013-007-003.mat,1000,64
1023,S13_G07_T04,13,7,6,4,data_public\capgmyo_dba\dba-s13.zip,013-007-004.mat,1000,64
1024,S13_G07_T05,13,7,6,5,data_public\capgmyo_dba\dba-s13.zip,013-007-005.mat,1000,64
1025,S13_G07_T06,13,7,6,6,data_public\capgmyo_dba\dba-s13.zip,013-007-006.mat,1000,64
1026,S13_G07_T07,13,7,6,7,data_public\capgmyo_dba\dba-s13.zip,013-007-007.mat,1000,64
1027,S13_G07_T08,13,7,6,8,data_public\capgmyo_dba\dba-s13.zip,013-007-008.mat,1000,64
1028,S13_G07_T09,13,7,6,9,data_public\capgmyo_dba\dba-s13.zip,013-007-009.mat,1000,64
1029,S13_G07_T10,13,7,6,10,data_public\capgmyo_dba\dba-s13.zip,013-007-010.mat,1000,64
1030,S13_G08_T01,13,8,7,1,data_public\capgmyo_dba\dba-s13.zip,013-008-001.mat,1000,64
1031,S13_G08_T02,13,8,7,2,data_public\capgmyo_dba\dba-s13.zip,013-008-002.mat,1000,64
1032,S13_G08_T03,13,8,7,3,data_public\capgmyo_dba\dba-s13.zip,013-008-003.mat,1000,64
1033,S13_G08_T04,13,8,7,4,data_public\capgmyo_dba\dba-s13.zip,013-008-004.mat,1000,64
1034,S13_G08_T05,13,8,7,5,data_public\capgmyo_dba\dba-s13.zip,013-008-005.mat,1000,64
1035,S13_G08_T06,13,8,7,6,data_public\capgmyo_dba\dba-s13.zip,013-008-006.mat,1000,64
1036,S13_G08_T07,13,8,7,7,data_public\capgmyo_dba\dba-s13.zip,013-008-007.mat,1000,64
1037,S13_G08_T08,13,8,7,8,data_public\capgmyo_dba\dba-s13.zip,013-008-008.mat,1000,64
1038,S13_G08_T09,13,8,7,9,data_public\capgmyo_dba\dba-s13.zip,013-008-009.mat,1000,64
1039,S13_G08_T10,13,8,7,10,data_public\capgmyo_dba\dba-s13.zip,013-008-010.mat,1000,64
1040,S14_G01_T01,14,1,0,1,data_public\capgmyo_dba\dba-s14.zip,014-001-001.mat,1000,64
1041,S14_G01_T02,14,1,0,2,data_public\capgmyo_dba\dba-s14.zip,014-001-002.mat,1000,64
1042,S14_G01_T03,14,1,0,3,data_public\capgmyo_dba\dba-s14.zip,014-001-003.mat,1000,64
1043,S14_G01_T04,14,1,0,4,data_public\capgmyo_dba\dba-s14.zip,014-001-004.mat,1000,64
1044,S14_G01_T05,14,1,0,5,data_public\capgmyo_dba\dba-s14.zip,014-001-005.mat,1000,64
1045,S14_G01_T06,14,1,0,6,data_public\capgmyo_dba\dba-s14.zip,014-001-006.mat,1000,64
1046,S14_G01_T07,14,1,0,7,data_public\capgmyo_dba\dba-s14.zip,014-001-007.mat,1000,64
1047,S14_G01_T08,14,1,0,8,data_public\capgmyo_dba\dba-s14.zip,014-001-008.mat,1000,64
1048,S14_G01_T09,14,1,0,9,data_public\capgmyo_dba\dba-s14.zip,014-001-009.mat,1000,64
1049,S14_G01_T10,14,1,0,10,data_public\capgmyo_dba\dba-s14.zip,014-001-010.mat,1000,64
1050,S14_G02_T01,14,2,1,1,data_public\capgmyo_dba\dba-s14.zip,014-002-001.mat,1000,64
1051,S14_G02_T02,14,2,1,2,data_public\capgmyo_dba\dba-s14.zip,014-002-002.mat,1000,64
1052,S14_G02_T03,14,2,1,3,data_public\capgmyo_dba\dba-s14.zip,014-002-003.mat,1000,64
1053,S14_G02_T04,14,2,1,4,data_public\capgmyo_dba\dba-s14.zip,014-002-004.mat,1000,64
1054,S14_G02_T05,14,2,1,5,data_public\capgmyo_dba\dba-s14.zip,014-002-005.mat,1000,64
1055,S14_G02_T06,14,2,1,6,data_public\capgmyo_dba\dba-s14.zip,014-002-006.mat,1000,64
1056,S14_G02_T07,14,2,1,7,data_public\capgmyo_dba\dba-s14.zip,014-002-007.mat,1000,64
1057,S14_G02_T08,14,2,1,8,data_public\capgmyo_dba\dba-s14.zip,014-002-008.mat,1000,64
1058,S14_G02_T09,14,2,1,9,data_public\capgmyo_dba\dba-s14.zip,014-002-009.mat,1000,64
1059,S14_G02_T10,14,2,1,10,data_public\capgmyo_dba\dba-s14.zip,014-002-010.mat,1000,64
1060,S14_G03_T01,14,3,2,1,data_public\capgmyo_dba\dba-s14.zip,014-003-001.mat,1000,64
1061,S14_G03_T02,14,3,2,2,data_public\capgmyo_dba\dba-s14.zip,014-003-002.mat,1000,64
1062,S14_G03_T03,14,3,2,3,data_public\capgmyo_dba\dba-s14.zip,014-003-003.mat,1000,64
1063,S14_G03_T04,14,3,2,4,data_public\capgmyo_dba\dba-s14.zip,014-003-004.mat,1000,64
1064,S14_G03_T05,14,3,2,5,data_public\capgmyo_dba\dba-s14.zip,014-003-005.mat,1000,64
1065,S14_G03_T06,14,3,2,6,data_public\capgmyo_dba\dba-s14.zip,014-003-006.mat,1000,64
1066,S14_G03_T07,14,3,2,7,data_public\capgmyo_dba\dba-s14.zip,014-003-007.mat,1000,64
1067,S14_G03_T08,14,3,2,8,data_public\capgmyo_dba\dba-s14.zip,014-003-008.mat,1000,64
1068,S14_G03_T09,14,3,2,9,data_public\capgmyo_dba\dba-s14.zip,014-003-009.mat,1000,64
1069,S14_G03_T10,14,3,2,10,data_public\capgmyo_dba\dba-s14.zip,014-003-010.mat,1000,64
1070,S14_G04_T01,14,4,3,1,data_public\capgmyo_dba\dba-s14.zip,014-004-001.mat,1000,64
1071,S14_G04_T02,14,4,3,2,data_public\capgmyo_dba\dba-s14.zip,014-004-002.mat,1000,64
1072,S14_G04_T03,14,4,3,3,data_public\capgmyo_dba\dba-s14.zip,014-004-003.mat,1000,64
1073,S14_G04_T04,14,4,3,4,data_public\capgmyo_dba\dba-s14.zip,014-004-004.mat,1000,64
1074,S14_G04_T05,14,4,3,5,data_public\capgmyo_dba\dba-s14.zip,014-004-005.mat,1000,64
1075,S14_G04_T06,14,4,3,6,data_public\capgmyo_dba\dba-s14.zip,014-004-006.mat,1000,64
1076,S14_G04_T07,14,4,3,7,data_public\capgmyo_dba\dba-s14.zip,014-004-007.mat,1000,64
1077,S14_G04_T08,14,4,3,8,data_public\capgmyo_dba\dba-s14.zip,014-004-008.mat,1000,64
1078,S14_G04_T09,14,4,3,9,data_public\capgmyo_dba\dba-s14.zip,014-004-009.mat,1000,64
1079,S14_G04_T10,14,4,3,10,data_public\capgmyo_dba\dba-s14.zip,014-004-010.mat,1000,64
1080,S14_G05_T01,14,5,4,1,data_public\capgmyo_dba\dba-s14.zip,014-005-001.mat,1000,64
1081,S14_G05_T02,14,5,4,2,data_public\capgmyo_dba\dba-s14.zip,014-005-002.mat,1000,64
1082,S14_G05_T03,14,5,4,3,data_public\capgmyo_dba\dba-s14.zip,014-005-003.mat,1000,64
1083,S14_G05_T04,14,5,4,4,data_public\capgmyo_dba\dba-s14.zip,014-005-004.mat,1000,64
1084,S14_G05_T05,14,5,4,5,data_public\capgmyo_dba\dba-s14.zip,014-005-005.mat,1000,64
1085,S14_G05_T06,14,5,4,6,data_public\capgmyo_dba\dba-s14.zip,014-005-006.mat,1000,64
1086,S14_G05_T07,14,5,4,7,data_public\capgmyo_dba\dba-s14.zip,014-005-007.mat,1000,64
1087,S14_G05_T08,14,5,4,8,data_public\capgmyo_dba\dba-s14.zip,014-005-008.mat,1000,64
1088,S14_G05_T09,14,5,4,9,data_public\capgmyo_dba\dba-s14.zip,014-005-009.mat,1000,64
1089,S14_G05_T10,14,5,4,10,data_public\capgmyo_dba\dba-s14.zip,014-005-010.mat,1000,64
1090,S14_G06_T01,14,6,5,1,data_public\capgmyo_dba\dba-s14.zip,014-006-001.mat,1000,64
1091,S14_G06_T02,14,6,5,2,data_public\capgmyo_dba\dba-s14.zip,014-006-002.mat,1000,64
1092,S14_G06_T03,14,6,5,3,data_public\capgmyo_dba\dba-s14.zip,014-006-003.mat,1000,64
1093,S14_G06_T04,14,6,5,4,data_public\capgmyo_dba\dba-s14.zip,014-006-004.mat,1000,64
1094,S14_G06_T05,14,6,5,5,data_public\capgmyo_dba\dba-s14.zip,014-006-005.mat,1000,64
1095,S14_G06_T06,14,6,5,6,data_public\capgmyo_dba\dba-s14.zip,014-006-006.mat,1000,64
1096,S14_G06_T07,14,6,5,7,data_public\capgmyo_dba\dba-s14.zip,014-006-007.mat,1000,64
1097,S14_G06_T08,14,6,5,8,data_public\capgmyo_dba\dba-s14.zip,014-006-008.mat,1000,64
1098,S14_G06_T09,14,6,5,9,data_public\capgmyo_dba\dba-s14.zip,014-006-009.mat,1000,64
1099,S14_G06_T10,14,6,5,10,data_public\capgmyo_dba\dba-s14.zip,014-006-010.mat,1000,64
1100,S14_G07_T01,14,7,6,1,data_public\capgmyo_dba\dba-s14.zip,014-007-001.mat,1000,64
1101,S14_G07_T02,14,7,6,2,data_public\capgmyo_dba\dba-s14.zip,014-007-002.mat,1000,64
1102,S14_G07_T03,14,7,6,3,data_public\capgmyo_dba\dba-s14.zip,014-007-003.mat,1000,64
1103,S14_G07_T04,14,7,6,4,data_public\capgmyo_dba\dba-s14.zip,014-007-004.mat,1000,64
1104,S14_G07_T05,14,7,6,5,data_public\capgmyo_dba\dba-s14.zip,014-007-005.mat,1000,64
1105,S14_G07_T06,14,7,6,6,data_public\capgmyo_dba\dba-s14.zip,014-007-006.mat,1000,64
1106,S14_G07_T07,14,7,6,7,data_public\capgmyo_dba\dba-s14.zip,014-007-007.mat,1000,64
1107,S14_G07_T08,14,7,6,8,data_public\capgmyo_dba\dba-s14.zip,014-007-008.mat,1000,64
1108,S14_G07_T09,14,7,6,9,data_public\capgmyo_dba\dba-s14.zip,014-007-009.mat,1000,64
1109,S14_G07_T10,14,7,6,10,data_public\capgmyo_dba\dba-s14.zip,014-007-010.mat,1000,64
1110,S14_G08_T01,14,8,7,1,data_public\capgmyo_dba\dba-s14.zip,014-008-001.mat,1000,64
1111,S14_G08_T02,14,8,7,2,data_public\capgmyo_dba\dba-s14.zip,014-008-002.mat,1000,64
1112,S14_G08_T03,14,8,7,3,data_public\capgmyo_dba\dba-s14.zip,014-008-003.mat,1000,64
1113,S14_G08_T04,14,8,7,4,data_public\capgmyo_dba\dba-s14.zip,014-008-004.mat,1000,64
1114,S14_G08_T05,14,8,7,5,data_public\capgmyo_dba\dba-s14.zip,014-008-005.mat,1000,64
1115,S14_G08_T06,14,8,7,6,data_public\capgmyo_dba\dba-s14.zip,014-008-006.mat,1000,64
1116,S14_G08_T07,14,8,7,7,data_public\capgmyo_dba\dba-s14.zip,014-008-007.mat,1000,64
1117,S14_G08_T08,14,8,7,8,data_public\capgmyo_dba\dba-s14.zip,014-008-008.mat,1000,64
1118,S14_G08_T09,14,8,7,9,data_public\capgmyo_dba\dba-s14.zip,014-008-009.mat,1000,64
1119,S14_G08_T10,14,8,7,10,data_public\capgmyo_dba\dba-s14.zip,014-008-010.mat,1000,64
1120,S15_G01_T01,15,1,0,1,data_public\capgmyo_dba\dba-s15.zip,015-001-001.mat,1000,64
1121,S15_G01_T02,15,1,0,2,data_public\capgmyo_dba\dba-s15.zip,015-001-002.mat,1000,64
1122,S15_G01_T03,15,1,0,3,data_public\capgmyo_dba\dba-s15.zip,015-001-003.mat,1000,64
1123,S15_G01_T04,15,1,0,4,data_public\capgmyo_dba\dba-s15.zip,015-001-004.mat,1000,64
1124,S15_G01_T05,15,1,0,5,data_public\capgmyo_dba\dba-s15.zip,015-001-005.mat,1000,64
1125,S15_G01_T06,15,1,0,6,data_public\capgmyo_dba\dba-s15.zip,015-001-006.mat,1000,64
1126,S15_G01_T07,15,1,0,7,data_public\capgmyo_dba\dba-s15.zip,015-001-007.mat,1000,64
1127,S15_G01_T08,15,1,0,8,data_public\capgmyo_dba\dba-s15.zip,015-001-008.mat,1000,64
1128,S15_G01_T09,15,1,0,9,data_public\capgmyo_dba\dba-s15.zip,015-001-009.mat,1000,64
1129,S15_G01_T10,15,1,0,10,data_public\capgmyo_dba\dba-s15.zip,015-001-010.mat,1000,64
1130,S15_G02_T01,15,2,1,1,data_public\capgmyo_dba\dba-s15.zip,015-002-001.mat,1000,64
1131,S15_G02_T02,15,2,1,2,data_public\capgmyo_dba\dba-s15.zip,015-002-002.mat,1000,64
1132,S15_G02_T03,15,2,1,3,data_public\capgmyo_dba\dba-s15.zip,015-002-003.mat,1000,64
1133,S15_G02_T04,15,2,1,4,data_public\capgmyo_dba\dba-s15.zip,015-002-004.mat,1000,64
1134,S15_G02_T05,15,2,1,5,data_public\capgmyo_dba\dba-s15.zip,015-002-005.mat,1000,64
1135,S15_G02_T06,15,2,1,6,data_public\capgmyo_dba\dba-s15.zip,015-002-006.mat,1000,64
1136,S15_G02_T07,15,2,1,7,data_public\capgmyo_dba\dba-s15.zip,015-002-007.mat,1000,64
1137,S15_G02_T08,15,2,1,8,data_public\capgmyo_dba\dba-s15.zip,015-002-008.mat,1000,64
1138,S15_G02_T09,15,2,1,9,data_public\capgmyo_dba\dba-s15.zip,015-002-009.mat,1000,64
1139,S15_G02_T10,15,2,1,10,data_public\capgmyo_dba\dba-s15.zip,015-002-010.mat,1000,64
1140,S15_G03_T01,15,3,2,1,data_public\capgmyo_dba\dba-s15.zip,015-003-001.mat,1000,64
1141,S15_G03_T02,15,3,2,2,data_public\capgmyo_dba\dba-s15.zip,015-003-002.mat,1000,64
1142,S15_G03_T03,15,3,2,3,data_public\capgmyo_dba\dba-s15.zip,015-003-003.mat,1000,64
1143,S15_G03_T04,15,3,2,4,data_public\capgmyo_dba\dba-s15.zip,015-003-004.mat,1000,64
1144,S15_G03_T05,15,3,2,5,data_public\capgmyo_dba\dba-s15.zip,015-003-005.mat,1000,64
1145,S15_G03_T06,15,3,2,6,data_public\capgmyo_dba\dba-s15.zip,015-003-006.mat,1000,64
1146,S15_G03_T07,15,3,2,7,data_public\capgmyo_dba\dba-s15.zip,015-003-007.mat,1000,64
1147,S15_G03_T08,15,3,2,8,data_public\capgmyo_dba\dba-s15.zip,015-003-008.mat,1000,64
1148,S15_G03_T09,15,3,2,9,data_public\capgmyo_dba\dba-s15.zip,015-003-009.mat,1000,64
1149,S15_G03_T10,15,3,2,10,data_public\capgmyo_dba\dba-s15.zip,015-003-010.mat,1000,64
1150,S15_G04_T01,15,4,3,1,data_public\capgmyo_dba\dba-s15.zip,015-004-001.mat,1000,64
1151,S15_G04_T02,15,4,3,2,data_public\capgmyo_dba\dba-s15.zip,015-004-002.mat,1000,64
1152,S15_G04_T03,15,4,3,3,data_public\capgmyo_dba\dba-s15.zip,015-004-003.mat,1000,64
1153,S15_G04_T04,15,4,3,4,data_public\capgmyo_dba\dba-s15.zip,015-004-004.mat,1000,64
1154,S15_G04_T05,15,4,3,5,data_public\capgmyo_dba\dba-s15.zip,015-004-005.mat,1000,64
1155,S15_G04_T06,15,4,3,6,data_public\capgmyo_dba\dba-s15.zip,015-004-006.mat,1000,64
1156,S15_G04_T07,15,4,3,7,data_public\capgmyo_dba\dba-s15.zip,015-004-007.mat,1000,64
1157,S15_G04_T08,15,4,3,8,data_public\capgmyo_dba\dba-s15.zip,015-004-008.mat,1000,64
1158,S15_G04_T09,15,4,3,9,data_public\capgmyo_dba\dba-s15.zip,015-004-009.mat,1000,64
1159,S15_G04_T10,15,4,3,10,data_public\capgmyo_dba\dba-s15.zip,015-004-010.mat,1000,64
1160,S15_G05_T01,15,5,4,1,data_public\capgmyo_dba\dba-s15.zip,015-005-001.mat,1000,64
1161,S15_G05_T02,15,5,4,2,data_public\capgmyo_dba\dba-s15.zip,015-005-002.mat,1000,64
1162,S15_G05_T03,15,5,4,3,data_public\capgmyo_dba\dba-s15.zip,015-005-003.mat,1000,64
1163,S15_G05_T04,15,5,4,4,data_public\capgmyo_dba\dba-s15.zip,015-005-004.mat,1000,64
1164,S15_G05_T05,15,5,4,5,data_public\capgmyo_dba\dba-s15.zip,015-005-005.mat,1000,64
1165,S15_G05_T06,15,5,4,6,data_public\capgmyo_dba\dba-s15.zip,015-005-006.mat,1000,64
1166,S15_G05_T07,15,5,4,7,data_public\capgmyo_dba\dba-s15.zip,015-005-007.mat,1000,64
1167,S15_G05_T08,15,5,4,8,data_public\capgmyo_dba\dba-s15.zip,015-005-008.mat,1000,64
1168,S15_G05_T09,15,5,4,9,data_public\capgmyo_dba\dba-s15.zip,015-005-009.mat,1000,64
1169,S15_G05_T10,15,5,4,10,data_public\capgmyo_dba\dba-s15.zip,015-005-010.mat,1000,64
1170,S15_G06_T01,15,6,5,1,data_public\capgmyo_dba\dba-s15.zip,015-006-001.mat,1000,64
1171,S15_G06_T02,15,6,5,2,data_public\capgmyo_dba\dba-s15.zip,015-006-002.mat,1000,64
1172,S15_G06_T03,15,6,5,3,data_public\capgmyo_dba\dba-s15.zip,015-006-003.mat,1000,64
1173,S15_G06_T04,15,6,5,4,data_public\capgmyo_dba\dba-s15.zip,015-006-004.mat,1000,64
1174,S15_G06_T05,15,6,5,5,data_public\capgmyo_dba\dba-s15.zip,015-006-005.mat,1000,64
1175,S15_G06_T06,15,6,5,6,data_public\capgmyo_dba\dba-s15.zip,015-006-006.mat,1000,64
1176,S15_G06_T07,15,6,5,7,data_public\capgmyo_dba\dba-s15.zip,015-006-007.mat,1000,64
1177,S15_G06_T08,15,6,5,8,data_public\capgmyo_dba\dba-s15.zip,015-006-008.mat,1000,64
1178,S15_G06_T09,15,6,5,9,data_public\capgmyo_dba\dba-s15.zip,015-006-009.mat,1000,64
1179,S15_G06_T10,15,6,5,10,data_public\capgmyo_dba\dba-s15.zip,015-006-010.mat,1000,64
1180,S15_G07_T01,15,7,6,1,data_public\capgmyo_dba\dba-s15.zip,015-007-001.mat,1000,64
1181,S15_G07_T02,15,7,6,2,data_public\capgmyo_dba\dba-s15.zip,015-007-002.mat,1000,64
1182,S15_G07_T03,15,7,6,3,data_public\capgmyo_dba\dba-s15.zip,015-007-003.mat,1000,64
1183,S15_G07_T04,15,7,6,4,data_public\capgmyo_dba\dba-s15.zip,015-007-004.mat,1000,64
1184,S15_G07_T05,15,7,6,5,data_public\capgmyo_dba\dba-s15.zip,015-007-005.mat,1000,64
1185,S15_G07_T06,15,7,6,6,data_public\capgmyo_dba\dba-s15.zip,015-007-006.mat,1000,64
1186,S15_G07_T07,15,7,6,7,data_public\capgmyo_dba\dba-s15.zip,015-007-007.mat,1000,64
1187,S15_G07_T08,15,7,6,8,data_public\capgmyo_dba\dba-s15.zip,015-007-008.mat,1000,64
1188,S15_G07_T09,15,7,6,9,data_public\capgmyo_dba\dba-s15.zip,015-007-009.mat,1000,64
1189,S15_G07_T10,15,7,6,10,data_public\capgmyo_dba\dba-s15.zip,015-007-010.mat,1000,64
1190,S15_G08_T01,15,8,7,1,data_public\capgmyo_dba\dba-s15.zip,015-008-001.mat,1000,64
1191,S15_G08_T02,15,8,7,2,data_public\capgmyo_dba\dba-s15.zip,015-008-002.mat,1000,64
1192,S15_G08_T03,15,8,7,3,data_public\capgmyo_dba\dba-s15.zip,015-008-003.mat,1000,64
1193,S15_G08_T04,15,8,7,4,data_public\capgmyo_dba\dba-s15.zip,015-008-004.mat,1000,64
1194,S15_G08_T05,15,8,7,5,data_public\capgmyo_dba\dba-s15.zip,015-008-005.mat,1000,64
1195,S15_G08_T06,15,8,7,6,data_public\capgmyo_dba\dba-s15.zip,015-008-006.mat,1000,64
1196,S15_G08_T07,15,8,7,7,data_public\capgmyo_dba\dba-s15.zip,015-008-007.mat,1000,64
1197,S15_G08_T08,15,8,7,8,data_public\capgmyo_dba\dba-s15.zip,015-008-008.mat,1000,64
1198,S15_G08_T09,15,8,7,9,data_public\capgmyo_dba\dba-s15.zip,015-008-009.mat,1000,64
1199,S15_G08_T10,15,8,7,10,data_public\capgmyo_dba\dba-s15.zip,015-008-010.mat,1000,64
1200,S16_G01_T01,16,1,0,1,data_public\capgmyo_dba\dba-s16.zip,016-001-001.mat,1000,64
1201,S16_G01_T02,16,1,0,2,data_public\capgmyo_dba\dba-s16.zip,016-001-002.mat,1000,64
1202,S16_G01_T03,16,1,0,3,data_public\capgmyo_dba\dba-s16.zip,016-001-003.mat,1000,64
1203,S16_G01_T04,16,1,0,4,data_public\capgmyo_dba\dba-s16.zip,016-001-004.mat,1000,64
1204,S16_G01_T05,16,1,0,5,data_public\capgmyo_dba\dba-s16.zip,016-001-005.mat,1000,64
1205,S16_G01_T06,16,1,0,6,data_public\capgmyo_dba\dba-s16.zip,016-001-006.mat,1000,64
1206,S16_G01_T07,16,1,0,7,data_public\capgmyo_dba\dba-s16.zip,016-001-007.mat,1000,64
1207,S16_G01_T08,16,1,0,8,data_public\capgmyo_dba\dba-s16.zip,016-001-008.mat,1000,64
1208,S16_G01_T09,16,1,0,9,data_public\capgmyo_dba\dba-s16.zip,016-001-009.mat,1000,64
1209,S16_G01_T10,16,1,0,10,data_public\capgmyo_dba\dba-s16.zip,016-001-010.mat,1000,64
1210,S16_G02_T01,16,2,1,1,data_public\capgmyo_dba\dba-s16.zip,016-002-001.mat,1000,64
1211,S16_G02_T02,16,2,1,2,data_public\capgmyo_dba\dba-s16.zip,016-002-002.mat,1000,64
1212,S16_G02_T03,16,2,1,3,data_public\capgmyo_dba\dba-s16.zip,016-002-003.mat,1000,64
1213,S16_G02_T04,16,2,1,4,data_public\capgmyo_dba\dba-s16.zip,016-002-004.mat,1000,64
1214,S16_G02_T05,16,2,1,5,data_public\capgmyo_dba\dba-s16.zip,016-002-005.mat,1000,64
1215,S16_G02_T06,16,2,1,6,data_public\capgmyo_dba\dba-s16.zip,016-002-006.mat,1000,64
1216,S16_G02_T07,16,2,1,7,data_public\capgmyo_dba\dba-s16.zip,016-002-007.mat,1000,64
1217,S16_G02_T08,16,2,1,8,data_public\capgmyo_dba\dba-s16.zip,016-002-008.mat,1000,64
1218,S16_G02_T09,16,2,1,9,data_public\capgmyo_dba\dba-s16.zip,016-002-009.mat,1000,64
1219,S16_G02_T10,16,2,1,10,data_public\capgmyo_dba\dba-s16.zip,016-002-010.mat,1000,64
1220,S16_G03_T01,16,3,2,1,data_public\capgmyo_dba\dba-s16.zip,016-003-001.mat,1000,64
1221,S16_G03_T02,16,3,2,2,data_public\capgmyo_dba\dba-s16.zip,016-003-002.mat,1000,64
1222,S16_G03_T03,16,3,2,3,data_public\capgmyo_dba\dba-s16.zip,016-003-003.mat,1000,64
1223,S16_G03_T04,16,3,2,4,data_public\capgmyo_dba\dba-s16.zip,016-003-004.mat,1000,64
1224,S16_G03_T05,16,3,2,5,data_public\capgmyo_dba\dba-s16.zip,016-003-005.mat,1000,64
1225,S16_G03_T06,16,3,2,6,data_public\capgmyo_dba\dba-s16.zip,016-003-006.mat,1000,64
1226,S16_G03_T07,16,3,2,7,data_public\capgmyo_dba\dba-s16.zip,016-003-007.mat,1000,64
1227,S16_G03_T08,16,3,2,8,data_public\capgmyo_dba\dba-s16.zip,016-003-008.mat,1000,64
1228,S16_G03_T09,16,3,2,9,data_public\capgmyo_dba\dba-s16.zip,016-003-009.mat,1000,64
1229,S16_G03_T10,16,3,2,10,data_public\capgmyo_dba\dba-s16.zip,016-003-010.mat,1000,64
1230,S16_G04_T01,16,4,3,1,data_public\capgmyo_dba\dba-s16.zip,016-004-001.mat,1000,64
1231,S16_G04_T02,16,4,3,2,data_public\capgmyo_dba\dba-s16.zip,016-004-002.mat,1000,64
1232,S16_G04_T03,16,4,3,3,data_public\capgmyo_dba\dba-s16.zip,016-004-003.mat,1000,64
1233,S16_G04_T04,16,4,3,4,data_public\capgmyo_dba\dba-s16.zip,016-004-004.mat,1000,64
1234,S16_G04_T05,16,4,3,5,data_public\capgmyo_dba\dba-s16.zip,016-004-005.mat,1000,64
1235,S16_G04_T06,16,4,3,6,data_public\capgmyo_dba\dba-s16.zip,016-004-006.mat,1000,64
1236,S16_G04_T07,16,4,3,7,data_public\capgmyo_dba\dba-s16.zip,016-004-007.mat,1000,64
1237,S16_G04_T08,16,4,3,8,data_public\capgmyo_dba\dba-s16.zip,016-004-008.mat,1000,64
1238,S16_G04_T09,16,4,3,9,data_public\capgmyo_dba\dba-s16.zip,016-004-009.mat,1000,64
1239,S16_G04_T10,16,4,3,10,data_public\capgmyo_dba\dba-s16.zip,016-004-010.mat,1000,64
1240,S16_G05_T01,16,5,4,1,data_public\capgmyo_dba\dba-s16.zip,016-005-001.mat,1000,64
1241,S16_G05_T02,16,5,4,2,data_public\capgmyo_dba\dba-s16.zip,016-005-002.mat,1000,64
1242,S16_G05_T03,16,5,4,3,data_public\capgmyo_dba\dba-s16.zip,016-005-003.mat,1000,64
1243,S16_G05_T04,16,5,4,4,data_public\capgmyo_dba\dba-s16.zip,016-005-004.mat,1000,64
1244,S16_G05_T05,16,5,4,5,data_public\capgmyo_dba\dba-s16.zip,016-005-005.mat,1000,64
1245,S16_G05_T06,16,5,4,6,data_public\capgmyo_dba\dba-s16.zip,016-005-006.mat,1000,64
1246,S16_G05_T07,16,5,4,7,data_public\capgmyo_dba\dba-s16.zip,016-005-007.mat,1000,64
1247,S16_G05_T08,16,5,4,8,data_public\capgmyo_dba\dba-s16.zip,016-005-008.mat,1000,64
1248,S16_G05_T09,16,5,4,9,data_public\capgmyo_dba\dba-s16.zip,016-005-009.mat,1000,64
1249,S16_G05_T10,16,5,4,10,data_public\capgmyo_dba\dba-s16.zip,016-005-010.mat,1000,64
1250,S16_G06_T01,16,6,5,1,data_public\capgmyo_dba\dba-s16.zip,016-006-001.mat,1000,64
1251,S16_G06_T02,16,6,5,2,data_public\capgmyo_dba\dba-s16.zip,016-006-002.mat,1000,64
1252,S16_G06_T03,16,6,5,3,data_public\capgmyo_dba\dba-s16.zip,016-006-003.mat,1000,64
1253,S16_G06_T04,16,6,5,4,data_public\capgmyo_dba\dba-s16.zip,016-006-004.mat,1000,64
1254,S16_G06_T05,16,6,5,5,data_public\capgmyo_dba\dba-s16.zip,016-006-005.mat,1000,64
1255,S16_G06_T06,16,6,5,6,data_public\capgmyo_dba\dba-s16.zip,016-006-006.mat,1000,64
1256,S16_G06_T07,16,6,5,7,data_public\capgmyo_dba\dba-s16.zip,016-006-007.mat,1000,64
1257,S16_G06_T08,16,6,5,8,data_public\capgmyo_dba\dba-s16.zip,016-006-008.mat,1000,64
1258,S16_G06_T09,16,6,5,9,data_public\capgmyo_dba\dba-s16.zip,016-006-009.mat,1000,64
1259,S16_G06_T10,16,6,5,10,data_public\capgmyo_dba\dba-s16.zip,016-006-010.mat,1000,64
