selection_stage,subject_id,fold_id,fold_index,candidate_id,window_config_id,window_length_sec,window_length,step_samples,trim_config_id,trim_start_fraction,trim_end_fraction,modality,channel_count,model_type,feature_dim,train_window_count,validation_window_count,fit_eval_seconds,status,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_precision,val_window_macro_recall,val_window_macro_f1,val_segment_accuracy,val_segment_balanced_accuracy,val_segment_macro_precision,val_segment_macro_recall,val_segment_macro_f1
feature_screen_with_shrinkage_lda,1,S01_personal_fold04,4,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,3623,285,10.279884499999753,success,0.8350877192982457,0.8350877192982455,0.9072313357884166,0.8350877192982455,0.8036968404137337,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold05,5,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,3623,285,10.434035000000222,success,0.8315789473684211,0.8315789473684211,0.8846638655462185,0.8315789473684211,0.8118948457101738,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold06,6,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,3623,285,10.387717700001303,success,0.9578947368421052,0.9578947368421054,0.9641987829614604,0.9578947368421054,0.9571314578005115,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold07,7,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,1710,2198,6.086961999999403,success,0.5982711555959963,0.6043940201351296,0.6838856557864507,0.6043940201351296,0.59997365169631,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,1,S01_personal_fold08,8,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,1710,285,6.5508184999998775,success,0.8666666666666667,0.8666666666666668,0.9119942853432041,0.8666666666666668,0.8521647653410342,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold01,1,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,3001,235,0.13649889999942388,success,0.8723404255319149,0.8723404255319149,0.8787248327496006,0.8723404255319149,0.8707102148506222,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold02,2,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,3001,235,0.12908489999972517,success,0.8212765957446808,0.8212765957446809,0.8325200431699044,0.8212765957446809,0.8097866824066771,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold03,3,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,3001,235,0.1421568000005209,success,0.7489361702127659,0.7489361702127659,0.6853571428571429,0.7489361702127659,0.6923106546854942,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold04,4,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,3001,235,0.13681980000001204,success,0.8382978723404255,0.8382978723404255,0.9105882352941176,0.8382978723404255,0.8067099567099568,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold05,5,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,3001,235,0.16637030000129016,success,0.8170212765957446,0.8170212765957446,0.8391596638655463,0.8170212765957446,0.7902046808106856,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold06,6,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,3001,235,0.14894210000056773,success,0.948936170212766,0.948936170212766,0.9500227998176015,0.948936170212766,0.948843537414966,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold07,7,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,1410,1826,0.10153669999999693,success,0.6265060240963856,0.6361949111711966,0.7555119889424401,0.6361949111711966,0.6193574109716005,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold08,8,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,1410,235,0.09853479999947012,success,0.9957446808510638,0.9957446808510639,0.9958333333333332,0.9957446808510639,0.9957441992076965,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold01,1,win0p5s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,3001,235,2.2839329999987967,success,0.851063829787234,0.851063829787234,0.8908922902494332,0.851063829787234,0.8363942482034352,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold02,2,win0p5s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,3001,235,2.2132024000002275,success,0.8170212765957446,0.8170212765957446,0.8542670682730924,0.8170212765957446,0.7991602588035315,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold03,3,win0p5s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,3001,235,2.1239412000013544,success,0.7829787234042553,0.7829787234042553,0.6959183673469388,0.7829787234042553,0.7207662835249042,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold04,4,win0p5s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,3001,235,2.1402586000003794,success,0.8212765957446808,0.8212765957446809,0.9056179775280899,0.8212765957446809,0.7766968325791855,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold05,5,win0p5s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,3001,235,2.158421099999032,success,0.825531914893617,0.825531914893617,0.8546341463414635,0.825531914893617,0.8113343339374456,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold06,6,win0p5s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,3001,235,2.1768640000009327,success,0.902127659574468,0.902127659574468,0.9189027370478982,0.902127659574468,0.8991122176199629,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold07,7,win0p5s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,1410,1826,1.4156917000000249,success,0.6117196056955093,0.6206982222080368,0.737925398893767,0.6206982222080368,0.6130336928227679,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold08,8,win0p5s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,1410,235,1.2767287000006036,success,0.9106382978723404,0.9106382978723404,0.9382352941176471,0.9106382978723404,0.9059440142942228,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold01,1,win0p5s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,3001,235,9.116163500000766,success,0.8936170212765957,0.8936170212765958,0.9282276995305164,0.8936170212765958,0.8864948045345731,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold02,2,win0p5s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,3001,235,8.950436600000103,success,0.7957446808510639,0.7957446808510639,0.8276090924174546,0.7957446808510639,0.7819278555957019,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold03,3,win0p5s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,3001,235,8.942172699998991,success,0.7787234042553192,0.778723404255319,0.6959183673469388,0.778723404255319,0.7184192173576134,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold04,4,win0p5s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,3001,235,9.106456000001344,success,0.8212765957446808,0.8212765957446809,0.9056179775280899,0.8212765957446809,0.7766968325791855,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold05,5,win0p5s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,3001,235,9.200209700000414,success,0.8212765957446808,0.8212765957446809,0.8433221099887767,0.8212765957446809,0.8072792314926558,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold06,6,win0p5s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,3001,235,9.288372400000299,success,0.9106382978723404,0.9106382978723404,0.9245265151515152,0.9106382978723404,0.9085201619836594,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold07,7,win0p5s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,1410,1826,5.60886599999867,success,0.6144578313253012,0.6219088503810983,0.7005130608274197,0.6219088503810983,0.6133578088340702,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold08,8,win0p5s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,1410,235,5.362368699999934,success,0.9106382978723404,0.9106382978723404,0.9382352941176471,0.9106382978723404,0.9059440142942228,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold01,1,win0p5s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,2410,190,0.11330199999974866,success,0.8842105263157894,0.8842105263157893,0.8903430741666035,0.8842105263157893,0.883872492435092,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold02,2,win0p5s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,2410,190,0.10955860000103712,success,0.8315789473684211,0.8315789473684211,0.8323636363636364,0.8315789473684211,0.8215617715617716,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold03,3,win0p5s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,2410,190,0.1284909999994852,success,0.7315789473684211,0.7315789473684211,0.6853932584269662,0.7315789473684211,0.6784151981002374,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold04,4,win0p5s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,2410,190,0.10998310000104539,success,0.8631578947368421,0.8631578947368421,0.91875,0.8631578947368421,0.8450196078431371,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold05,5,win0p5s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,2410,190,0.13389569999890227,success,0.8210526315789474,0.8210526315789473,0.8462091503267974,0.8210526315789473,0.7909187489376168,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold06,6,win0p5s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,2410,190,0.1406076999992365,success,0.9789473684210527,0.9789473684210528,0.9802376485303315,0.9789473684210528,0.9786965495826255,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold07,7,win0p5s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,1140,1460,0.08548890000020037,success,0.6452054794520548,0.6551228864514094,0.7862935794364365,0.6551228864514094,0.6408557723620216,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold08,8,win0p5s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,1140,190,0.08192830000007234,success,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold01,1,win0p5s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,2410,190,1.892497100001492,success,0.9052631578947369,0.9052631578947368,0.9142889305816135,0.9052631578947368,0.9008102639463399,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold02,2,win0p5s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,2410,190,1.7872948000003817,success,0.8,0.8,0.8207210031347962,0.8,0.7966886116886117,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold03,3,win0p5s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,2410,190,1.8495012000003044,success,0.7789473684210526,0.7789473684210526,0.6950000000000001,0.7789473684210526,0.7177024482109229,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold04,4,win0p5s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,2410,190,2.155545199999324,success,0.8315789473684211,0.8315789473684211,0.9036953242835596,0.8315789473684211,0.7992474611342535,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold05,5,win0p5s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,2410,190,1.9037760999999591,success,0.8631578947368421,0.8631578947368421,0.8903030303030303,0.8631578947368421,0.85858552429981,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold06,6,win0p5s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,2410,190,1.8805159000003187,success,0.8789473684210526,0.8789473684210527,0.9059062776304156,0.8789473684210527,0.8718017896983413,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold07,7,win0p5s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,1140,1460,1.157330300000467,success,0.6178082191780822,0.6264417797821873,0.7322045517147722,0.6264417797821873,0.6087159811283726,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold08,8,win0p5s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,1140,190,1.2242888000000676,success,0.9210526315789473,0.9210526315789472,0.9433962264150942,0.9210526315789472,0.9178526391641146,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold01,1,win0p5s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,2410,190,8.104172600000311,success,0.9315789473684211,0.9315789473684211,0.9417687074829931,0.9315789473684211,0.9311993479489103,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold02,2,win0p5s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,2410,190,7.708625100000063,success,0.8157894736842105,0.8157894736842104,0.8457678522194652,0.8157894736842104,0.8084819624819625,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold03,3,win0p5s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,2410,190,7.788819800000056,success,0.7842105263157895,0.7842105263157895,0.6962025316455696,0.7842105263157895,0.7216953518323381,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold04,4,win0p5s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,2410,190,7.876276900000448,success,0.8052631578947368,0.8052631578947368,0.8868151290208555,0.8052631578947368,0.7613414228817044,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold05,5,win0p5s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,2410,190,7.510777899999084,success,0.8578947368421053,0.8578947368421053,0.8788135593220339,0.8578947368421053,0.8530205393763758,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold06,6,win0p5s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,2410,190,7.7259113999989495,success,0.9157894736842105,0.9157894736842106,0.9290765879001175,0.9157894736842106,0.9139631960306117,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold07,7,win0p5s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,1140,1460,4.962108300000182,success,0.6054794520547945,0.6125301523603731,0.6557547018135589,0.6125301523603731,0.60161559365737,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold08,8,win0p5s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,1140,190,4.88876320000054,success,0.9315789473684211,0.9315789473684211,0.9490196078431372,0.9315789473684211,0.9295166755840913,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold01,1,win0p5s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,1795,140,0.1272530000005645,success,0.8642857142857143,0.8642857142857142,0.869454094292804,0.8642857142857142,0.859934086629002,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold02,2,win0p5s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,1795,140,0.11222819999966305,success,0.8642857142857143,0.8642857142857142,0.8729833281557419,0.8642857142857142,0.8597688200434195,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold03,3,win0p5s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,1795,140,0.10710660000040662,success,0.6785714285714286,0.6785714285714286,0.6767123287671233,0.6785714285714286,0.6237116019294238,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,1,S01_personal_fold04,4,win0p5s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,1795,140,0.10999290000108886,success,0.85,0.85,0.9142857142857143,0.85,0.8254545454545454,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold05,5,win0p5s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,1795,140,0.09592150000025867,success,0.8428571428571429,0.8428571428571429,0.9073891625615763,0.8428571428571429,0.8125340088188386,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold06,6,win0p5s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,1795,140,0.1171916000002966,success,0.9642857142857143,0.9642857142857142,0.9673118279569891,0.9642857142857142,0.9633261136131835,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold07,7,win0p5s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,840,1095,0.07144499999958498,success,0.6712328767123288,0.6795553079883938,0.8035202428400247,0.6795553079883938,0.6749542436597677,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,1,S01_personal_fold08,8,win0p5s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,840,140,0.05985359999976936,success,0.9928571428571429,0.9928571428571429,0.993103448275862,0.9928571428571429,0.9928548644338118,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold01,1,win0p5s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,1795,140,1.4951481999996759,success,0.95,0.95,0.9539636633296256,0.95,0.9486455238036646,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,1,S01_personal_fold02,2,win0p5s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p5s_50ov,0.5,630,315,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,1795,140,1.604832199998782,success,0.7928571428571428,0.7928571428571429,0.8086720867208672,0.7928571428571429,0.7915777960076567,0.8,0.8,0.7,0.8,0.7333333333333333
